2026-08-26 21:02:24,464 | INFO | edward.autonomous.live_analysis | live_analysis_started instrument=uid ticker=TEST profile=medium_term
2026-08-26 21:11:41,440 | INFO | edward.autonomous.controller | cycle_completed status=COMPLETED actions=1 steps=3 reason=AUTONOMOUS_CYCLE_COMPLETED
2026-08-26 21:11:41,443 | INFO | edward.autonomous.controller | cycle_started budget_total=20000 reserve=2000 invested=0 free_cash=18000 positions=0 opportunities=1
2026-08-26 21:11:41,444 | INFO | edward.autonomous.controller | allocation_completed actions=1 action_types=OPEN
2026-08-26 21:11:41,444 | INFO | edward.autonomous.controller | action_planning action=OPEN instrument=NEW source=None target_value=10000 score_advantage=90 return_improvement=12 risk_improvement=-10 reasons=FREE_SLOT,TOP_OPPORTUNITY
2026-08-26 21:11:41,444 | INFO | edward.autonomous.controller | reallocation_plan action=OPEN instrument=NEW allowed=True steps=3 reasons=OPEN
2026-08-26 21:11:41,445 | INFO | edward.autonomous.controller | step_started sequence=1 type=BUY instrument=NEW value=10000 source=None reasons=FREE_SLOT,TOP_OPPORTUNITY
2026-08-26 21:11:41,445 | INFO | edward.autonomous.controller | step_completed sequence=1 type=BUY instrument=NEW
2026-08-26 21:11:41,445 | INFO | edward.autonomous.controller | step_started sequence=2 type=PROTECT instrument=NEW value=10000 source=None reasons=PROTECTION_REQUIRED
2026-08-26 21:11:41,445 | ERROR | edward.autonomous.controller | step_failed sequence=2 type=PROTECT instrument=NEW reason=STEP_EXECUTION_FAILED
2026-08-26 21:11:41,445 | WARNING | edward.autonomous.controller | cycle_blocked stage=EXECUTION instrument=NEW sequence=2
2026-08-26 21:11:41,448 | INFO | edward.autonomous.controller | cycle_started budget_total=20000 reserve=2000 invested=0 free_cash=18000 positions=1 opportunities=0
2026-08-26 21:11:41,448 | INFO | edward.autonomous.controller | allocation_completed actions=0 action_types=
2026-08-26 21:11:41,448 | INFO | edward.autonomous.controller | cycle_completed status=COMPLETED reason=NO_ACTION_REQUIRED
2026-08-26 21:11:41,461 | INFO | edward.autonomous.controller | cycle_started budget_total=100000 reserve=10000 invested=0 free_cash=90000 positions=0 opportunities=1
2026-08-26 21:11:41,461 | INFO | edward.autonomous.controller | allocation_completed actions=1 action_types=OPEN
2026-08-26 21:11:41,461 | INFO | edward.autonomous.controller | action_planning action=OPEN instrument=NEW source=None target_value=20000 score_advantage=90 return_improvement=20 risk_improvement=-10 reasons=FREE_SLOT,TOP_OPPORTUNITY
2026-08-26 21:11:41,461 | INFO | edward.autonomous.controller | reallocation_plan action=OPEN instrument=NEW allowed=True steps=3 reasons=OPEN
2026-08-26 21:11:41,461 | INFO | edward.autonomous.controller | step_started sequence=1 type=BUY instrument=NEW value=20000 source=None reasons=FREE_SLOT,TOP_OPPORTUNITY
2026-08-26 21:11:41,462 | INFO | edward.autonomous.controller | step_completed sequence=1 type=BUY instrument=NEW
2026-08-26 21:11:41,462 | INFO | edward.autonomous.controller | step_started sequence=2 type=PROTECT instrument=NEW value=20000 source=None reasons=PROTECTION_REQUIRED
2026-08-26 21:11:41,462 | INFO | edward.autonomous.controller | step_completed sequence=2 type=PROTECT instrument=NEW
2026-08-26 21:11:41,462 | INFO | edward.autonomous.controller | step_started sequence=3 type=VERIFY instrument=NEW value=20000 source=None reasons=PROTECTION_VERIFY
2026-08-26 21:11:41,462 | INFO | edward.autonomous.controller | step_completed sequence=3 type=VERIFY instrument=NEW
2026-08-26 21:11:41,463 | INFO | edward.autonomous.controller | cycle_completed status=COMPLETED actions=1 steps=3 reason=AUTONOMOUS_CYCLE_COMPLETED
2026-08-26 21:11:41,472 | INFO | edward.autonomous.dry_run | dry_run sequence=1 action=BUY instrument_uid=SBER quantity=3 status=SIMULATED
2026-08-26 21:11:41,472 | INFO | edward.autonomous.dry_run | dry_run sequence=2 action=VERIFY instrument_uid=SBER quantity=3 status=VERIFIED
2026-08-26 21:11:41,475 | INFO | edward.autonomous.live_account | live_snapshot_started account=ACC
2026-08-26 21:11:41,476 | INFO | edward.autonomous.live_account | live_snapshot_completed account=ACC currency=RUB portfolio=40000 cash=30000 blocked=0 invested=10000 positions=1
2026-08-26 21:11:41,479 | INFO | edward.autonomous.live_account | live_snapshot_started account=ACC
2026-08-26 21:11:41,479 | WARNING | edward.autonomous.live_account | live_position_unenriched account=ACC instrument=SEC1
2026-08-26 21:11:41,479 | INFO | edward.autonomous.live_account | live_snapshot_completed account=ACC currency=RUB portfolio=40000 cash=30000 blocked=0 invested=10000 positions=0
2026-08-26 21:11:41,482 | INFO | edward.autonomous.live_account | live_snapshot_started account=ACC
2026-08-26 21:11:41,484 | INFO | edward.autonomous.live_account | live_snapshot_completed account=ACC currency=RUB portfolio=40000 cash=30000 blocked=0 invested=10000 positions=1
2026-08-26 21:11:41,484 | INFO | edward.autonomous.live_account | live_budget_built account=ACC total=40000 reserve=2000 invested=10000 free_cash=28000
2026-08-26 21:11:41,707 | INFO | edward.autonomous.opportunity | decision instrument=TEST decision=BUY status=VALID opportunity_score=90.0 strategy_score=85.0 reasons=BUY_CONDITIONS_MET
2026-08-26 21:11:41,708 | INFO | edward.autonomous.opportunity | opportunity_approved instrument=TEST score=90.0 risk=12 expected_return=18 target=20000
2026-08-26 21:11:41,708 | INFO | edward.autonomous.opportunity | opportunity_cycle_completed candidates=1 approved=1
2026-08-26 21:11:41,711 | INFO | edward.autonomous.opportunity | decision instrument=TEST decision=PASS status=VALID opportunity_score=30.0 strategy_score=85.0 reasons=OPPORTUNITY_TOO_LOW
2026-08-26 21:11:41,711 | INFO | edward.autonomous.opportunity | opportunity_rejected instrument=TEST decision=PASS status=VALID reasons=OPPORTUNITY_TOO_LOW
2026-08-26 21:11:41,711 | INFO | edward.autonomous.opportunity | opportunity_cycle_completed candidates=1 approved=0
2026-08-26 21:11:41,711 | INFO | edward.autonomous.opportunity | decision instrument=TEST decision=PASS status=VALID opportunity_score=30.0 strategy_score=85.0 reasons=OPPORTUNITY_TOO_LOW
2026-08-26 21:11:41,712 | INFO | edward.autonomous.opportunity | opportunity_rejected instrument=TEST decision=PASS status=VALID reasons=OPPORTUNITY_TOO_LOW
2026-08-26 21:11:41,712 | INFO | edward.autonomous.opportunity | opportunity_cycle_completed candidates=1 approved=0
2026-08-26 21:11:41,715 | INFO | edward.autonomous.ranking | opportunity_ranking_completed candidates=3 top=B
2026-08-26 21:11:41,718 | INFO | edward.autonomous.ranking | opportunity_ranking_completed candidates=2 top=A
2026-08-26 21:11:41,721 | INFO | edward.autonomous.planning | planning_started account_capital=1324799.71 invested=54465.50 free_cash=1270334.21 slots=5 reserve_pct=0
2026-08-26 21:11:41,721 | INFO | edward.autonomous.planning | planning_completed planning_budget=1324799.71 reserve=0.00 slots=5 target_position_value=264959.942
2026-08-26 21:11:41,724 | INFO | edward.autonomous.planning | planning_started account_capital=100000 invested=20000 free_cash=80000 slots=4 reserve_pct=10
2026-08-26 21:11:41,724 | INFO | edward.autonomous.planning | planning_completed planning_budget=90000.00 reserve=10000.00 slots=4 target_position_value=22500.00
2026-08-26 21:11:41,731 | INFO | edward.autonomous.planning | planning_started account_capital=100000 invested=0 free_cash=100000 slots=5 reserve_pct=0
2026-08-26 21:11:41,732 | INFO | edward.autonomous.planning | planning_completed planning_budget=100000.00 reserve=0.00 slots=5 target_position_value=20000.00
2026-08-26 21:11:41,732 | INFO | edward.autonomous.planning | allocation_policy_built max_positions=5 max_position_value=20000.00 min_position_value=500 replacement_advantage=10 return_improvement=2
2026-08-26 21:11:41,816 | INFO | edward.autonomous.universe | universe_scan_started instruments=5
2026-08-26 21:11:41,817 | INFO | edward.autonomous.universe | universe_eligible instrument=1 ticker=AAA candles=1
2026-08-26 21:11:41,817 | INFO | edward.autonomous.universe | universe_scan_completed total=5 eligible=1 rejected=4
2026-08-26 21:11:41,820 | INFO | edward.autonomous.universe | universe_scan_started instruments=1
2026-08-26 21:11:41,820 | INFO | edward.autonomous.universe | universe_eligible instrument=1 ticker=AAA candles=1
2026-08-26 21:11:41,820 | INFO | edward.autonomous.universe | universe_scan_completed total=1 eligible=1 rejected=0
2026-08-26 21:11:41,822 | INFO | edward.autonomous.universe | universe_scan_started instruments=2
2026-08-26 21:11:41,822 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=1 error=gateway failure
2026-08-26 21:11:41,823 | INFO | edward.autonomous.universe | universe_eligible instrument=2 ticker=BBB candles=1
2026-08-26 21:11:41,823 | INFO | edward.autonomous.universe | universe_scan_completed total=2 eligible=1 rejected=1
2026-08-26 21:13:41,612 | INFO | edward.autonomous.live_analysis | live_analysis_started instrument=uid ticker=TEST profile=medium_term
2026-08-26 21:13:41,614 | INFO | edward.autonomous.live_analysis | live_candles_loaded instrument=uid candles=420
2026-08-26 21:13:41,993 | INFO | edward.autonomous.live_analysis | analysis_completed instrument=uid score=0.0 recommendation=None confidence=N/A regime=Trend
2026-08-26 21:13:41,993 | INFO | edward.autonomous.opportunity | decision instrument=UNKNOWN decision=PASS status=VALID opportunity_score=0.0 strategy_score=0.0 reasons=RISK_FAIL
2026-08-26 21:13:41,993 | INFO | edward.autonomous.opportunity | opportunity_rejected instrument=UNKNOWN decision=PASS status=VALID reasons=RISK_FAIL
2026-08-26 21:13:41,993 | INFO | edward.autonomous.opportunity | opportunity_cycle_completed candidates=1 approved=0
2026-08-26 21:13:41,993 | INFO | edward.autonomous.live_analysis | live_analysis_decision instrument=uid decision=PASS status=VALID reasons=RISK_FAIL
2026-08-26 21:13:54,759 | INFO | edward.autonomous.controller | cycle_started budget_total=20000 reserve=2000 invested=0 free_cash=18000 positions=0 opportunities=1
2026-08-26 21:13:54,759 | INFO | edward.autonomous.controller | allocation_completed actions=1 action_types=OPEN
2026-08-26 21:13:54,759 | INFO | edward.autonomous.controller | action_planning action=OPEN instrument=NEW source=None target_value=10000 score_advantage=90 return_improvement=12 risk_improvement=-10 reasons=FREE_SLOT,TOP_OPPORTUNITY
2026-08-26 21:13:54,760 | INFO | edward.autonomous.controller | reallocation_plan action=OPEN instrument=NEW allowed=True steps=3 reasons=OPEN
2026-08-26 21:13:54,760 | INFO | edward.autonomous.controller | step_started sequence=1 type=BUY instrument=NEW value=10000 source=None reasons=FREE_SLOT,TOP_OPPORTUNITY
2026-08-26 21:13:54,760 | INFO | edward.autonomous.controller | step_completed sequence=1 type=BUY instrument=NEW
2026-08-26 21:13:54,760 | INFO | edward.autonomous.controller | step_started sequence=2 type=PROTECT instrument=NEW value=10000 source=None reasons=PROTECTION_REQUIRED
2026-08-26 21:13:54,760 | INFO | edward.autonomous.controller | step_completed sequence=2 type=PROTECT instrument=NEW
2026-08-26 21:13:54,760 | INFO | edward.autonomous.controller | step_started sequence=3 type=VERIFY instrument=NEW value=10000 source=None reasons=PROTECTION_VERIFY
2026-08-26 21:13:54,760 | INFO | edward.autonomous.controller | step_completed sequence=3 type=VERIFY instrument=NEW
2026-08-26 21:13:54,760 | INFO | edward.autonomous.controller | cycle_completed status=COMPLETED actions=1 steps=3 reason=AUTONOMOUS_CYCLE_COMPLETED
2026-08-26 21:13:54,764 | INFO | edward.autonomous.controller | candidate_cycle_started candidates=1
2026-08-26 21:13:54,764 | INFO | edward.autonomous.opportunity | decision instrument=DECISION_NEW decision=BUY status=VALID opportunity_score=90.0 strategy_score=85.0 reasons=BUY_CONDITIONS_MET
2026-08-26 21:13:54,764 | INFO | edward.autonomous.opportunity | opportunity_approved instrument=DECISION_NEW score=90.0 risk=10 expected_return=15 target=10000
2026-08-26 21:13:54,764 | INFO | edward.autonomous.opportunity | opportunity_cycle_completed candidates=1 approved=1
2026-08-26 21:13:54,764 | INFO | edward.autonomous.controller | candidate_cycle_decisions completed=1 approved=1
2026-08-26 21:13:54,764 | INFO | edward.autonomous.controller | cycle_started budget_total=20000 reserve=2000 invested=0 free_cash=18000 positions=0 opportunities=1
2026-08-26 21:13:54,765 | INFO | edward.autonomous.controller | allocation_completed actions=1 action_types=OPEN
2026-08-26 21:13:54,765 | INFO | edward.autonomous.controller | action_planning action=OPEN instrument=DECISION_NEW source=None target_value=10000 score_advantage=90.0 return_improvement=15 risk_improvement=-10 reasons=FREE_SLOT,TOP_OPPORTUNITY
2026-08-26 21:13:54,765 | INFO | edward.autonomous.controller | reallocation_plan action=OPEN instrument=DECISION_NEW allowed=True steps=3 reasons=OPEN
2026-08-26 21:13:54,765 | INFO | edward.autonomous.controller | step_started sequence=1 type=BUY instrument=DECISION_NEW value=10000 source=None reasons=FREE_SLOT,TOP_OPPORTUNITY
2026-08-26 21:13:54,765 | INFO | edward.autonomous.controller | step_completed sequence=1 type=BUY instrument=DECISION_NEW
2026-08-26 21:13:54,765 | INFO | edward.autonomous.controller | step_started sequence=2 type=PROTECT instrument=DECISION_NEW value=10000 source=None reasons=PROTECTION_REQUIRED
2026-08-26 21:13:54,765 | INFO | edward.autonomous.controller | step_completed sequence=2 type=PROTECT instrument=DECISION_NEW
2026-08-26 21:13:54,765 | INFO | edward.autonomous.controller | step_started sequence=3 type=VERIFY instrument=DECISION_NEW value=10000 source=None reasons=PROTECTION_VERIFY
2026-08-26 21:13:54,765 | INFO | edward.autonomous.controller | step_completed sequence=3 type=VERIFY instrument=DECISION_NEW
2026-08-26 21:13:54,765 | INFO | edward.autonomous.controller | cycle_completed status=COMPLETED actions=1 steps=3 reason=AUTONOMOUS_CYCLE_COMPLETED
2026-08-26 21:13:54,769 | INFO | edward.autonomous.controller | cycle_started budget_total=20000 reserve=2000 invested=0 free_cash=18000 positions=0 opportunities=1
2026-08-26 21:13:54,769 | INFO | edward.autonomous.controller | allocation_completed actions=1 action_types=OPEN
2026-08-26 21:13:54,769 | INFO | edward.autonomous.controller | action_planning action=OPEN instrument=NEW source=None target_value=10000 score_advantage=90 return_improvement=12 risk_improvement=-10 reasons=FREE_SLOT,TOP_OPPORTUNITY
2026-08-26 21:13:54,769 | INFO | edward.autonomous.controller | reallocation_plan action=OPEN instrument=NEW allowed=True steps=3 reasons=OPEN
2026-08-26 21:13:54,770 | INFO | edward.autonomous.controller | step_started sequence=1 type=BUY instrument=NEW value=10000 source=None reasons=FREE_SLOT,TOP_OPPORTUNITY
2026-08-26 21:13:54,770 | INFO | edward.autonomous.controller | step_completed sequence=1 type=BUY instrument=NEW
2026-08-26 21:13:54,770 | INFO | edward.autonomous.controller | step_started sequence=2 type=PROTECT instrument=NEW value=10000 source=None reasons=PROTECTION_REQUIRED
2026-08-26 21:13:54,770 | ERROR | edward.autonomous.controller | step_failed sequence=2 type=PROTECT instrument=NEW reason=STEP_EXECUTION_FAILED
2026-08-26 21:13:54,770 | WARNING | edward.autonomous.controller | cycle_blocked stage=EXECUTION instrument=NEW sequence=2
2026-08-26 21:13:54,773 | INFO | edward.autonomous.controller | cycle_started budget_total=20000 reserve=2000 invested=0 free_cash=18000 positions=1 opportunities=0
2026-08-26 21:13:54,773 | INFO | edward.autonomous.controller | allocation_completed actions=0 action_types=
2026-08-26 21:13:54,773 | INFO | edward.autonomous.controller | cycle_completed status=COMPLETED reason=NO_ACTION_REQUIRED
2026-08-26 21:13:54,788 | INFO | edward.autonomous.controller | cycle_started budget_total=100000 reserve=10000 invested=0 free_cash=90000 positions=0 opportunities=1
2026-08-26 21:13:54,788 | INFO | edward.autonomous.controller | allocation_completed actions=1 action_types=OPEN
